Flight Information:
Launch Date:            	     	                       	Wednesday, 01 July 2020	     	                       	           	Launch Time: 	     	             	17:30:44	       	     	End of Ascent:	     	         	01:38:24
Station name:           	     	                       	                       	     	                       	           	Serialnumber:	     	             	20026279
Ground values:
Pressure:               	     	                       	883.0 hPa              	     	                       	           	Temperature: 	     	             	16.8 °C 	       	     	Humidity:     	     	         	48 %
Wind Direction:         	     	                       	190 °                  	     	                       	           	Wind Speed:  	     	             	3 m/s   	       	     	Cloud group:  	     	         	9////
Position:
Longitude:              	     	                       	-114.035 °             	     	                       	           	Latitude:    	     	             	46.520 °	       	     	Altitude:     	     	         	978 m
Staff:
Company:                	     	                       	
Operator:               	     	                       	                       	     	                       	           	
Events:
Highest Point:          	     	                       	7.0 hPa                	     	                       	           	34009 m
Tropopauses:            	     	                       	1.: 289.0 hPa          	     	                       	           	2.: 95.7 hPa 	     	             	
Max Winds:              	     	                       	                       	     	                       	           	             	     	             	
Remarks:

Profile Data:
Time                    	P    	T                      	Hu                     	Ws   	Wd                     	Long.      	Lat.         	Alt  	Geopot       	MRI     	RI     	Dewp.	Virt. Temp    	Rs   	Elevation	Azimuth 	Range	D
[sec]                   	[hPa]	[°C]                   	[%]                    	[m/s]	[°]                    	[°]        	[°]          	[m]  	[m]          	        	       	[°C] 	[°C]          	[m/s]	[°]      	[°]     	[m]  	[kg/m3]
1811                    	233.7	-42.6                  	1                      	13.1 	240                    	-113.691204	46.708087    	10760	10742        	1768.006	78.764 	-74.1	-42.6         	4.5  	16.0     	051     	35072	0.353200
1812                    	233.6	-42.6                  	1                      	13.1 	240                    	-113.691059	46.708149    	10764	10747        	1768.680	78.717 	-74.1	-42.6         	4.5  	16.0     	051     	35085	0.352986
1813                    	233.4	-42.6                  	1                      	13.1 	240                    	-113.690913	46.708212    	10769	10751        	1769.339	78.669 	-74.1	-42.6         	4.5  	16.0     	051     	35099	0.352771
1814                    	233.2	-42.6                  	1                      	13.1 	240                    	-113.690767	46.708275    	10773	10756        	1770.014	78.621 	-74.1	-42.6         	4.5  	16.0     	051     	35113	0.352557
1815                    	233.1	-42.6                  	1                      	13.1 	239                    	-113.690622	46.708338    	10778	10761        	1770.673	78.574 	-74.1	-42.6         	4.5  	16.0     	051     	35127	0.352343
1816                    	232.9	-42.7                  	1                      	13.1 	239                    	-113.690476	46.708400    	10782	10765        	1771.347	78.526 	-74.1	-42.7         	4.5  	16.0     	051     	35141	0.352129
1817                    	232.8	-42.7                  	1                      	13.1 	239                    	-113.690330	46.708463    	10787	10770        	1772.006	78.479 	-74.1	-42.7         	4.5  	16.1     	051     	35155	0.351915
1818                    	232.6	-42.7                  	1                      	13.1 	239                    	-113.690185	46.708526    	10791	10774        	1772.681	78.431 	-74.2	-42.7         	4.5  	16.1     	051     	35168	0.351702
1819                    	232.5	-42.7                  	1                      	13.1 	239                    	-113.690039	46.708589    	10796	10779        	1773.340	78.384 	-74.2	-42.7         	4.5  	16.1     	051     	35182	0.351488
1820                    	232.3	-42.7                  	1                      	13.1 	238                    	-113.689893	46.708652    	10801	10783        	1774.015	78.336 	-74.2	-42.7         	4.5  	16.1     	051     	35196	0.351274
1821                    	232.1	-42.7                  	1                      	13.2 	238                    	-113.689748	46.708714    	10805	10788        	1774.674	78.289 	-74.2	-42.7         	4.5  	16.1     	051     	35210	0.351060
1822                    	232.0	-42.8                  	1                      	13.2 	238                    	-113.689602	46.708777    	10810	10792        	1775.348	78.241 	-74.2	-42.8         	4.5  	16.1     	051     	35224	0.350846
1823                    	231.8	-42.8                  	1                      	13.2 	238                    	-113.689456	46.708840    	10814	10797        	1776.007	78.194 	-74.2	-42.8         	4.5  	16.1     	051     	35238	0.350632
1824                    	231.7	-42.8                  	1                      	13.2 	238                    	-113.689311	46.708903    	10819	10801        	1776.682	78.146 	-74.2	-42.8         	4.5  	16.1     	051     	35251	0.350419
1825                    	231.5	-42.8                  	1                      	13.2 	237                    	-113.689165	46.708965    	10823	10806        	1777.341	78.099 	-74.2	-42.8         	4.5  	16.1     	051     	35265	0.350205
1826                    	231.4	-42.8                  	1                      	13.2 	237                    	-113.689019	46.709028    	10828	10810        	1778.000	78.051 	-74.2	-42.8         	4.5  	16.1     	051     	35279	0.349992
1827                    	231.2	-42.8                  	1                      	13.2 	237                    	-113.688874	46.709091    	10832	10815        	1778.675	78.004 	-74.2	-42.8         	4.5  	16.1     	051     	35293	0.349778
1828                    	231.1	-42.8                  	1                      	13.2 	237                    	-113.688728	46.709154    	10837	10819        	1779.334	77.957 	-74.2	-42.8         	4.5  	16.1     	051     	35307	0.349565
1829                    	230.9	-42.9                  	1                      	13.2 	237                    	-113.688582	46.709216    	10841	10824        	1780.009	77.909 	-74.2	-42.9         	4.5  	16.1     	051     	35321	0.349352
1830                    	230.7	-42.9                  	1                      	13.3 	237                    	-113.688437	46.709279    	10846	10829        	1780.668	77.862 	-74.2	-42.9         	4.5  	16.1     	051     	35335	0.349139
1831                    	230.6	-42.9                  	1                      	13.3 	236                    	-113.688291	46.709344    	10851	10833        	1781.339	77.811 	-74.2	-42.9         	4.5  	16.1     	051     	35348	0.348909
1832                    	230.4	-42.9                  	1                      	13.3 	236                    	-113.688147	46.709410    	10855	10838        	1782.042	77.760 	-74.2	-42.9         	4.8  	16.1     	051     	35363	0.348679
1833                    	230.3	-42.9                  	1                      	13.3 	236                    	-113.688002	46.709476    	10860	10843        	1782.775	77.708 	-74.2	-42.9         	5.0  	16.1     	051     	35377	0.348444
1834                    	230.1	-42.9                  	1                      	13.4 	236                    	-113.687857	46.709542    	10865	10848        	1783.506	77.654 	-74.2	-42.9         	5.0  	16.1     	051     	35391	0.348204
1835                    	229.9	-42.9                  	1                      	13.4 	236                    	-113.687712	46.709608    	10870	10853        	1784.238	77.601 	-74.2	-42.9         	5.0  	16.1     	051     	35405	0.347965
1836                    	229.8	-42.9                  	1                      	13.4 	236                    	-113.687567	46.709674    	10875	10858        	1784.970	77.547 	-74.2	-42.9         	5.0  	16.1     	051     	35419	0.347725
1837                    	229.6	-42.9                  	1                      	13.5 	236                    	-113.687422	46.709740    	10880	10863        	1785.700	77.493 	-74.2	-42.9         	5.0  	16.1     	051     	35433	0.347480
1838                    	229.4	-42.9                  	1                      	13.5 	236                    	-113.687278	46.709806    	10885	10868        	1786.430	77.438 	-74.2	-42.9         	5.0  	16.1     	051     	35447	0.347235
1839                    	229.2	-43.0                  	1                      	13.5 	236                    	-113.687133	46.709872    	10890	10873        	1787.145	77.384 	-74.2	-43.0         	5.0  	16.1     	051     	35461	0.346991
1840                    	229.1	-43.0                  	1                      	13.6 	236                    	-113.686988	46.709938    	10895	10878        	1787.876	77.329 	-74.2	-43.0         	5.0  	16.1     	051     	35476	0.346746
1841                    	228.9	-43.0                  	1                      	13.6 	236                    	-113.686843	46.710004    	10900	10883        	1788.606	77.275 	-74.3	-43.0         	5.0  	16.1     	051     	35490	0.346502
1842                    	228.7	-43.0                  	1                      	13.6 	236                    	-113.686698	46.710070    	10905	10888        	1789.337	77.221 	-74.3	-43.0         	5.0  	16.1     	051     	35504	0.346258
1843                    	228.6	-43.0                  	1                      	13.7 	235                    	-113.686553	46.710136    	10910	10893        	1790.068	77.166 	-74.3	-43.0         	5.0  	16.1     	051     	35518	0.346014
1844                    	228.4	-43.0                  	1                      	13.7 	235                    	-113.686409	46.710202    	10915	10898        	1790.798	77.112 	-74.3	-43.0         	5.0  	16.1     	051     	35532	0.345770
1845                    	228.2	-43.0                  	1                      	13.7 	235                    	-113.686264	46.710268    	10920	10903        	1791.529	77.058 	-74.3	-43.0         	5.0  	16.1     	051     	35546	0.345526
1846                    	228.1	-43.0                  	1                      	13.7 	235                    	-113.686119	46.710334    	10925	10908        	1792.260	77.004 	-74.3	-43.0         	5.0  	16.1     	051     	35560	0.345283
1847                    	227.9	-43.0                  	2                      	13.8 	235                    	-113.685974	46.710400    	10930	10913        	1793.025	76.984 	-72.5	-43.0         	5.0  	16.1     	051     	35575	0.345041
1848                    	227.7	-43.0                  	3                      	13.8 	235                    	-113.685829	46.710466    	10935	10917        	1793.801	76.974 	-70.6	-43.0         	5.0  	16.1     	051     	35589	0.344798
1849                    	227.6	-43.0                  	3                      	13.8 	235                    	-113.685684	46.710532    	10940	10922        	1794.576	76.965 	-69.2	-43.0         	5.0  	16.1     	051     	35603	0.344556
1850                    	227.4	-43.0                  	4                      	13.9 	235                    	-113.685540	46.710598    	10945	10927        	1795.352	76.955 	-68.0	-43.0         	5.0  	16.1     	051     	35617	0.344314
1851                    	227.2	-43.1                  	4                      	13.8 	235                    	-113.685395	46.710664    	10950	10932        	1796.127	76.946 	-67.0	-43.1         	5.0  	16.1     	051     	35631	0.344072
1852                    	227.1	-43.1                  	5                      	13.7 	235                    	-113.685250	46.710730    	10955	10937        	1796.903	76.937 	-66.1	-43.1         	5.0  	16.1     	051     	35645	0.343831
1853                    	226.9	-43.1                  	6                      	13.6 	236                    	-113.685105	46.710796    	10960	10942        	1797.679	76.927 	-65.3	-43.1         	5.0  	16.1     	051     	35659	0.343589
1854                    	226.7	-43.1                  	6                      	13.6 	236                    	-113.684960	46.710862    	10965	10947        	1798.454	76.918 	-64.5	-43.1         	5.0  	16.1     	051     	35673	0.343348
1855                    	226.5	-43.1                  	7                      	13.5 	236                    	-113.684815	46.710928    	10970	10952        	1799.230	76.909 	-63.9	-43.1         	5.0  	16.1     	051     	35688	0.343107
1856                    	226.4	-43.1                  	8                      	13.4 	236                    	-113.684671	46.710994    	10975	10957        	1800.006	76.899 	-63.3	-43.1         	5.0  	16.1     	051     	35702	0.342866
1857                    	226.2	-43.1                  	8                      	13.3 	237                    	-113.684526	46.711060    	10980	10962        	1800.782	76.890 	-62.7	-43.1         	5.0  	16.1     	051     	35716	0.342625
